width_inches,height_inches,inventory_number,object_id,object_type,title,unique_id,artist,img_link,color_tags
77.0,100.0,2014-JIS_20,664658,Painting,New File,8613488219,"Williams, Michael",https://api.collectorsystems.com/11184/objects/664658/mainimage,"{'0': '#865c88', '1': '#ddd4da', '2': '#efedf1'}"
24.0,36.0,2014-JIS_15,669251,Painting,Untitled (Player Blue),7611872928,"Fordjour, Derek",https://api.collectorsystems.com/11184/objects/669251/mainimage,"{'0': '#483f3b', '1': '#858988', '2': '#e5e5e4'}"
24.0,36.0,2014-JIS_16,669258,Painting,Untitled (Player Yellow),5083256446,"Fordjour, Derek",https://api.collectorsystems.com/11184/objects/669258/mainimage,"{'0': '#ad8f74', '1': '#433b2b', '2': '#e6dbd1'}"
133.4375,78.75,2014-JIS_22,672361,Work on paper,Yacimiento (Triptico),3375735821,"Carpinteros, Los B. 1971, Cuba",https://api.collectorsystems.com/11184/objects/672361/mainimage,"{'0': '#7f908c', '1': '#cdd1bf', '2': '#e7ecea'}"
177.1875,102.375,2014-JIS-26,687365,Painting,nothing is permanent,6144840349,"Majerus, Michel b. 1967",https://api.collectorsystems.com/11184/objects/687365/mainimage,"{'0': '#e0e1e0', '1': '#1b4095', '2': '#a2a97a'}"
174.0,116.125,2014-JIS_33,709778,Installation,Musical Pendulum,8833899189,"Rhode, Robin b. 1976 Capetown, South Africa",https://api.collectorsystems.com/11184/objects/709778/mainimage,"{'0': '#7a7777', '1': '#343236', '2': '#b9b3ad'}"
155.6875,116.3125,2014-JIS_34,713124,Paintings,City of Breakfast,7802671229,"Miyake, Shintaro b. 1970, Tokyo, Japan",https://api.collectorsystems.com/11184/objects/713124/mainimage,"{'0': '#cccccc', '1': '#adadad', '2': '#80807e'}"
3.75,2.375,2014-JIS_39,714160,Work on paper,From Point,6193471207,"Ufan, Lee",https://api.collectorsystems.com/11184/objects/714160/mainimage,"{'0': '#efede9', '1': '#ceb29a', '2': '#e4e3da'}"
2.375,3.75,2014-JIS_40,714168,Work on paper,From Point,0006107012,"Ufan, Lee",https://api.collectorsystems.com/11184/objects/714168/mainimage,"{'0': '#dcd4c5', '1': '#eeeee8', '2': '#c6aa93'}"
23.5,35.5,2014-JIS_41,714304,Photographs,Untitled,2140291610,Myrna Suarez,https://api.collectorsystems.com/11184/objects/714304/mainimage,"{'0': '#706d70', '1': '#2b272c', '2': '#d4d3d3'}"
13.5,13.5,2014-JIS_42,714313,Photographs,Jerry Speyer II,7280203721,"Huynh, Jean-Baptiste b. 1966",https://api.collectorsystems.com/11184/objects/714313/mainimage,"{'0': '#3c3c3c', '1': '#c5c5c5', '2': '#818181'}"
13.5,13.5,2014-JIS_43,714343,Photographs,Jerry Speyer I,7202225453,"Huynh, Jean-Baptiste b. 1966",https://api.collectorsystems.com/11184/objects/714343/mainimage,"{'0': '#0b0b0b', '1': '#bbbbbb', '2': '#3c3c3c'}"
161.4375,114.1875,2014-JIS_44,724098,Textile,"Perisna (ranSeed(264), KIM[66].loc.x*s, KIM[66],loc.y*s)",1539809815,"White, Pae b. 1963",https://api.collectorsystems.com/11184/objects/724098/mainimage,"{'0': '#806c59', '1': '#e1ded8', '2': '#ad9c87'}"
120.375,90.5,2014-JIS_45,724242,Painting,Stumble Riser,5712505990,"Sibony, Gedi b. 1973, New York",https://api.collectorsystems.com/11184/objects/724242/mainimage,"{'0': '#88807f', '1': '#c9412e', '2': '#e8e6e6'}"
88.5,106.0,2014-JIS_47,724444,Work on paper,Untitled,0750051203,"Hassan, Kay b. 1956, Alexandra, Johannesburg",https://api.collectorsystems.com/11184/objects/724444/mainimage,"{'0': '#d9dad7', '1': '#622e2e', '2': '#8b8478'}"
41.0,33.25,2011-JIS_01,730838,Prints,"""Contentment Island""",6694967254,"Frankenthaler, Helen 1928-2011",https://api.collectorsystems.com/11184/objects/730838/mainimage,"{'0': '#06a2a7', '1': '#d4d7d7', '2': '#027a8c'}"
22.25,30.5,2014-JIS_49,732045,Work on paper,Combination 1/5,3191359041,"Comte, Claudia ",https://api.collectorsystems.com/11184/objects/732045/mainimage,"{'0': '#922b55', '1': '#2f2c54', '2': '#dcdadc'}"
22.25,30.5,2014-JIS_50,732048,Work on paper,Basics (Yellow),2258081795,"Comte, Claudia ",https://api.collectorsystems.com/11184/objects/732048/mainimage,"{'0': '#fdd803', '1': '#e3dec8', '2': '#f5d93f'}"
22.25,30.5,2014-JIS_51,732053,Work on paper,Combination 1/6,7723973766,"Comte, Claudia ",https://api.collectorsystems.com/11184/objects/732053/mainimage,"{'0': '#d8ded5', '1': '#19c058', '2': '#0ab311'}"
27.75,34.5,2015-JIS_01,742556,Photographs,"January 27, frame9",6093353627,"Leonard, Zoe",https://api.collectorsystems.com/11184/objects/742556/mainimage,"{'0': '#bebebe', '1': '#e5e5e5', '2': '#454545'}"
33.4375,23.625,2002-JIS_01,744497,Work on paper,Mr. & Mrs. Friday (10IV/02),2574933069,"� Wengen, Stefan b. 1964",https://api.collectorsystems.com/11184/objects/744497/mainimage,"{'0': '#404042', '1': '#dad7cd', '2': '#7c7d7c'}"
13.5,8.5,2004-JIS_01,748259,Work on paper,"To Jerry, From Ranan Lurie - NYC 8-3-04",2541988277,"Lurie, Ranan",https://api.collectorsystems.com/11184/objects/748259/mainimage,"{'0': '#a5a769', '1': '#93945e', '2': '#65663a'}"
8.0,8.0,2000-JIS_01,748273,Work on paper,Panda ,6316610807,"Bentz, Heather ",https://api.collectorsystems.com/11184/objects/748273/mainimage,"{'0': '#5f5e56', '1': '#1c1b15', '2': '#babab4'}"
49.0,80.0,2015-JIS_08,752269,Painting,Master and Commanders,8277910623,"Fox, Jason b. 1964, Yonkers, NY",https://api.collectorsystems.com/11184/objects/752269/mainimage,"{'0': '#b88295', '1': '#e6e6e5', '2': '#2f448a'}"
13.25,17.5,2015-JIS_07,752271,Painting,Untitled,1319198690,"Connors, Matt b. 1973, Chicago, IL",https://api.collectorsystems.com/11184/objects/752271/mainimage,"{'0': '#2d2d4c', '1': '#5d5359', '2': '#b87343'}"
20.0,96.0,2015-JIS_09,752708,Painting,Weak Local Lineament (Copperhead 08),5909167894,"Lewitt, Sam b. 1981, Los Angeles, CA",https://api.collectorsystems.com/11184/objects/752708/mainimage,"{'0': '#807ba4', '1': '#4a456f', '2': '#e3e1e0'}"
82.75,82.75,2015-JIS_10,752973,Painting,7+,2584279711,"Murillo, Oscar b. 1986 La Paila, Colombia",https://api.collectorsystems.com/11184/objects/752973/mainimage,"{'0': '#2b402e', '1': '#edeae6', '2': '#8c8b8c'}"
9.0,11.75,2015-JIS_11,753222,Works on Paper,The Prints of Paul Klee,3180802420,"Klee, Paul",https://api.collectorsystems.com/11184/objects/753222/mainimage,"{'0': '#7f836e', '1': '#ede9de', '2': '#333427'}"
14.5625,11.625,2015-JIS_13,753243,Works on Paper,Enveloppe-moi,1723190606,"Messager, Annette",https://api.collectorsystems.com/11184/objects/753243/mainimage,"{'0': '#f0eff0', '1': '#968f99', '2': '#952a35'}"
11.0,14.75,2015-JIS_12,753266,Book,Peter Doig,6688435339,"Doig, Peter b. 1959",https://api.collectorsystems.com/11184/objects/753266/mainimage,"{'0': '#b1b1ab', '1': '#435b61', '2': '#ece9e8'}"
24.0,32.0625,2015-JIS_16,762717,Work on paper,Untitled (Face I),1653194547,"Durham, Jimmie b. 1940",https://api.collectorsystems.com/11184/objects/762717/mainimage,"{'0': '#f0efeb', '1': '#fefefe', '2': '#c5c4c0'}"
35.0,50.625,2015-JIS_17,772135,Installation,Infinity Mirror,3288904615,"Crown, Paula b. 1959, Marblehead, MA",https://api.collectorsystems.com/11184/objects/772135/mainimage,"{'0': '#e8d3c3', '1': '#a98f7c', '2': '#826956'}"
74.0,126.125,2015-JIS_18,772812,Painting,Unshed Tears,8280114813,"Pils, Tobias b. 1971, Linz, Austria",https://api.collectorsystems.com/11184/objects/772812/mainimage,"{'0': '#cdcdce', '1': '#909092', '2': '#4e4d4f'}"
58.875,76.9375,2015-JIS_20,795792,Painting,In the Garden,0597162900,"Armitage, Michael b. 1984, Nairobi, Kenya",https://api.collectorsystems.com/11184/objects/795792/mainimage,"{'0': '#828267', '1': '#515746', '2': '#a8ad9a'}"
14.0,37.75,2015-JIS_21,795848,Installation,Untitled Object 2,7109820086,"Kraus, Jason b. 1983, New York, NY",https://api.collectorsystems.com/11184/objects/795848/mainimage,"{'0': '#0f6c68', '1': '#957759', '2': '#e5e5e5'}"
12.0,72.5,2015-JIS_22,802525,Installation,You Forgot to Give Me Power,4320759080,"Holley, Lonnie",https://api.collectorsystems.com/11184/objects/802525/mainimage,"{'0': '#a8a7a6', '1': '#ebebeb', '2': '#473c35'}"
18.0,16.0,2015-JIS_23,804692,Installation,"BOOM (Fresher Acconci), 2007",8719990286,"Versteeg, Siebren",https://api.collectorsystems.com/11184/objects/804692/mainimage,"{'0': '#d0cec5', '1': '#292b2d', '2': '#637190'}"
30.75,30.75,2015-JIS_32,812287,Photographs,Wall of Water,4400175999,"Rhode, Robin b. 1976 Capetown, South Africa",https://api.collectorsystems.com/11184/objects/812287/mainimage,"{'0': '#dddddd', '1': '#888c87', '2': '#5c5a49'}"
18.0,18.0,2015-JIS_24,812868,Installation,WAWTG,3959094640,"Versteeg, Siebren",https://api.collectorsystems.com/11184/objects/812868/mainimage,"{'0': '#e5d6a9', '1': '#8a798e', '2': '#3d3b33'}"
42.0,48.0,2015-JIS_25,812872,Painting,Destiny's Manifest,2125886210,"Versteeg, Siebren",https://api.collectorsystems.com/11184/objects/812872/mainimage,"{'0': '#4f4440', '1': '#f0efee', '2': '#8b8486'}"
42.0,48.0,2015-JIS_26,812881,Painting,Oh Superman,6545711203,"Versteeg, Siebren",https://api.collectorsystems.com/11184/objects/812881/mainimage,"{'0': '#6b7c6f', '1': '#986560', '2': '#a6c5c9'}"
42.0,48.0,2015-JIS_27,812884,Painting,Untitled (2),6254065705,"Versteeg, Siebren",https://api.collectorsystems.com/11184/objects/812884/mainimage,"{'0': '#c2bbac', '1': '#6b6353', '2': '#e7e5e0'}"
42.0,48.0,2015-JIS_28,812891,Painting,A Man About A Horse,6035780102,"Versteeg, Siebren",https://api.collectorsystems.com/11184/objects/812891/mainimage,"{'0': '#93938d', '1': '#ededeb', '2': '#324544'}"
17.75,15.75,2001-JIS_01,812897,Photographs,Recital,0256492339,"Goicolea, Anthony b. 1971",https://api.collectorsystems.com/11184/objects/812897/mainimage,"{'0': '#140f0b', '1': '#a8b3bf', '2': '#848588'}"
12.375,13.75,2015-JIS_29,812907,Work on paper,The Town Where Pretzels Fall,2274270454,"Miyake, Shintaro b. 1970, Tokyo, Japan",https://api.collectorsystems.com/11184/objects/812907/mainimage,"{'0': '#dad9d2', '1': '#b2a993', '2': '#916546'}"
46.75,32.75,2015-JIS_38,817269,Work on paper,Achille (epoch),1365175126,"Mehretu, Julie",https://api.collectorsystems.com/11184/objects/817269/mainimage,"{'0': '#5d5b59', '1': '#a6a4a2', '2': '#e6e3e1'}"
70.875,90.5625,2015-JIS_36,817485,Installation,Ayatul Kursi 1 - The Throne Verse (verse 255 from the chapter of The Holy Cow - The Holy Quran),3230740786,"Adams, Igshaan b. 1982, Cape Town, South Africa",https://api.collectorsystems.com/11184/objects/817485/mainimage,"{'0': '#504f54', '1': '#e2dfdc', '2': '#a09c9a'}"
35.5,182.0,2015-JIS_37,817533,Installation,James,6160004898,"McEwen, Adam b. 1965, London",https://api.collectorsystems.com/11184/objects/817533/mainimage,"{'0': '#bcab88', '1': '#40362f', '2': '#efeff1'}"
96.0625,84.625,2015-JIS_35,818514,Installation,"Snow Shadow (Giverny, January 8, 2003 1:10pm)",8912000214,"Finch, Spencer b. 1962",https://api.collectorsystems.com/11184/objects/818514/mainimage,"{'0': '#8395a6', '1': '#d5e4ef', '2': '#000001'}"
86.5,136.5,2015-JIS_41,818609,Painting,"Untitled (Marfa, TX, Woman)",9633527697,"Falls, Sam b. 1984, San Diego, CA",https://api.collectorsystems.com/11184/objects/818609/mainimage,"{'0': '#fcfcfb', '1': '#aa6869', '2': '#e2cccb'}"
96.0,5.5,2015-JIS_44,823268,Installation,"CRA200, [HSS500, RAL3020] line #3",8390641795,"Akdogan, Rey b. 1974, Germany",https://api.collectorsystems.com/11184/objects/823268/mainimage,"{'0': '#b7b9c1', '1': '#e5e5e7', '2': '#eceaeb'}"
48.0,60.0,2015-JIS_46,845949,Photographs,Self-portrait as the black Jimmy Connors in the finals of the New Negro Escapist Social and Athletic Club Summer Tennis Tournament,5798004106,"Johnson, Rashid b. 1977",https://api.collectorsystems.com/11184/objects/845949/mainimage,"{'0': '#1c1c25', '1': '#979bd0', '2': '#525575'}"
62.0,106.0,2015-JIS_47,845960,Painting,The Painting Lesson,9842984017,"Villalongo, William b. 1975, Hollywood, FL",https://api.collectorsystems.com/11184/objects/845960/mainimage,"{'0': '#591b20', '1': '#f9f8f8', '2': '#a6a6b0'}"
30.0,40.0,2015-JIS_48,845995,Photographs,Glassell Park Studio Cecil Beaton,1241342305,"Sola, Joe",https://api.collectorsystems.com/11184/objects/845995/mainimage,"{'0': '#543c46', '1': '#256ea6', '2': '#a8b4c0'}"
30.0,40.0,2015-JIS_49,845998,Photographs,Glassell Park Studio Wall,1204169802,"Sola, Joe",https://api.collectorsystems.com/11184/objects/845998/mainimage,"{'0': '#c6d6e1', '1': '#9a9d9e', '2': '#6a6365'}"
40.0,50.0,2015-JIS_50,846004,Painting,Untitled Painting in Cerulean,9291578500,"Gomez, Sayre b. 1982, Chicago, IL",https://api.collectorsystems.com/11184/objects/846004/mainimage,"{'0': '#0f5780', '1': '#e4f6fa', '2': '#0685c3'}"
,,2012ML,865695,Decorative Arts,Artists for Azuero ,7386442824,"Lin, Maya",https://api.collectorsystems.com/11184/objects/865695/mainimage,"{'0': '#010102', '1': '#e0e1e5', '2': '#b2b2b5'}"
,,2012RP,865701,Decorative Arts,Artists for Azuero ,5533338302,"Prince, Richard",https://api.collectorsystems.com/11184/objects/865701/mainimage,"{'0': '#beb9bf', '1': '#e1e1e6', '2': '#020202'}"
,,2012MH,865702,Decorative Arts,Artists for Azuero ,0844598500,"Heilmann, Mary b. 1940",https://api.collectorsystems.com/11184/objects/865702/mainimage,"{'0': '#000001', '1': '#dbd2dc', '2': '#93446c'}"
81.0,113.0,2015-JIS_45,867146,Painting,Untitled,6060053722,"Ancart, Harold b. 1980, Brussels, Belgium",https://api.collectorsystems.com/11184/objects/867146/mainimage,"{'0': '#21211f', '1': '#aa8d5d', '2': '#eceae7'}"
75.5,61.0,2015-JIS_53,877016,Painting,Untitled Red and White,0704035368,"Benning, Sadie b. 1973, Madison, WI",https://api.collectorsystems.com/11184/objects/877016/mainimage,"{'0': '#b88286', '1': '#96252f', '2': '#dedad9'}"
48.0,60.0,2015-JIS_58,877316,Painting,Untitled,6373611163,"Williams, John  b. 1976, Lives & works in Los Angeles",https://api.collectorsystems.com/11184/objects/877316/mainimage,"{'0': '#d2cdc9', '1': '#bc8a57', '2': '#543628'}"
35.5,49.0,2015-JIS_59,881294,Work on paper,The Jerome Project (Asphalt and Chalk) XVII,6132851130,"Kaphar, Titus b. 1976, Kalamazoo, MI",https://api.collectorsystems.com/11184/objects/881294/mainimage,"{'0': '#1d1715', '1': '#4f4540', '2': '#f5f4f2'}"
35.5,49.0,2015-JIS_60,881296,Work on paper,"Dontrell Stephens, John Crawford, Jonathan Ferrell",3358802947,"Kaphar, Titus b. 1976, Kalamazoo, MI",https://api.collectorsystems.com/11184/objects/881296/mainimage,"{'0': '#4e433d', '1': '#fcfcfc', '2': '#18130f'}"
80.0,72.0,2015-JIS_54,881358,Painting,Goin' Home,9293469001,"Finneran, John b. 1979",https://api.collectorsystems.com/11184/objects/881358/mainimage,"{'0': '#2a2a3e', '1': '#35439b', '2': '#be7074'}"
56.0,62.0,2015-JIS_55,881360,Painting,Pink Feet,9440432778,"Finneran, John b. 1979",https://api.collectorsystems.com/11184/objects/881360/mainimage,"{'0': '#e1dfdf', '1': '#b56069', '2': '#47323a'}"
98.8125,112.625,2015-JIS_61,885719,Painting,Untitled,9305638254,"Hernandez, Secundino b. 1975, Madrid, Spain",https://api.collectorsystems.com/11184/objects/885719/mainimage,"{'0': '#2d2e38', '1': '#999ca6', '2': '#d9dbe5'}"
55.0,39.0,2015-JIS_56,907268,Photographs,"Untitled (Rail Yard) Cotulla, Texas",2346439155,"Sambunaris, Victoria",https://api.collectorsystems.com/11184/objects/907268/mainimage,"{'0': '#4f4a32', '1': '#b2cfdd', '2': '#b4a793'}"
55.0,39.0,2015-JIS_57,907276,Photographs,"Untitled ( Rail Car Unloading) Cotulla, Texas",9633780542,"Sambunaris, Victoria",https://api.collectorsystems.com/11184/objects/907276/mainimage,"{'0': '#312e25', '1': '#e4e7e9', '2': '#af8a66'}"
15.625,20.0625,2706.26B,957899,Work on paper,"Elena, schoolgirl (with lotus blossom)",3884290110,"Opie, Julian b. 1958",https://api.collectorsystems.com/11184/objects/957899/mainimage,"{'0': '#333a32', '1': '#444d45', '2': '#7b8565'}"
20.0,16.0,2015-JIS_62d,971863,Photographs,New Photography 30th Anniversary Portfolio - 2015 Limited Edition,0404425181,"Collier, Anne",https://api.collectorsystems.com/11184/objects/971863/mainimage,"{'0': '#afb0b7', '1': '#dee0e3', '2': '#1e528b'}"
20.0,16.0,2015-JIS_62g,971868,Photographs,New Photography 30th Anniversary Portfolio - 2015 Limited Edition,4525859344,"Rhode, Robin b. 1976 Capetown, South Africa",https://api.collectorsystems.com/11184/objects/971868/mainimage,"{'0': '#212330', '1': '#d3d5da', '2': '#2a588c'}"
8.0,10.0,2015-JIS_62l,972797,Photographs,New Photography 30th Anniversary Portfolio - 2015 Limited Edition,3736634365,"Beshty, Walead b. 1976",https://api.collectorsystems.com/11184/objects/972797/mainimage,"{'0': '#4b728d', '1': '#e4e5e4', '2': '#103f57'}"
8.5,11.0,2015-JIS_62m,972798,Photographs,New Photography 30th Anniversary Portfolio - 2015 Limited Edition,7799499601,"Beshty, Walead b. 1976",https://api.collectorsystems.com/11184/objects/972798/mainimage,"{'0': '#103b69', '1': '#406e9c', '2': '#e3e2e0'}"
,6.375,2016-JIS_03,976132,Installation,Peace & Privacy,2424169397,"White, Pae b. 1963",https://api.collectorsystems.com/11184/objects/976132/mainimage,"{'0': '#bc9071', '1': '#7c5f4a', '2': '#dcd9d0'}"
7.75,13.375,2010-JIS_01,982405,Mixed Media,Peter Norton Family Christmas Project 2010,5780123438,"Lord, Benjamin",https://api.collectorsystems.com/11184/objects/982405/mainimage,"{'0': '#302d2d', '1': '#c9c8c7', '2': '#9e8d82'}"
24.5,29.5,2016-JIS_04,988787,Photographs,Family Crest,7437106233,"Houck, John b. 1977, South Dakota",https://api.collectorsystems.com/11184/objects/988787/mainimage,"{'0': '#b8b5b4', '1': '#8e8557', '2': '#dad6d4'}"
25.25,32.0,2016-JIS_05,989127,print,Big Catch,4921537757,"Baldessari, John b. 1931",https://api.collectorsystems.com/11184/objects/989127/mainimage,"{'0': '#b1b0b0', '1': '#5a4b4b', '2': '#dfdfdf'}"
46.125,62.75,2016-JIS_08,1013983,Painting,"Diana Sofia, Riding in the Kitchen",7292684310,"Taylor, Henry b. 1958",https://api.collectorsystems.com/11184/objects/1013983/mainimage,"{'0': '#aa9e98', '1': '#6f4f43', '2': '#e7e7e8'}"
24.0,30.0,2016-JIS_09,1013986,print,Untitled (Rainy Day LA Times Excerpt),1127286863,"Falls, Sam b. 1984, San Diego, CA",https://api.collectorsystems.com/11184/objects/1013986/mainimage,"{'0': '#ddbfa2', '1': '#b78871', '2': '#895447'}"
195.6875,99.625,2016-JIS_12,1025542,Painting,Entering the Morphogenetic Field,7793122556,"Pleitner, Jan b. 1984, Olendburg, Germany",https://api.collectorsystems.com/11184/objects/1025542/mainimage,"{'0': '#aca096', '1': '#eeedec', '2': '#4f535e'}"
31.5,51.1875,2016-JIS_11,1028545,Painting,Passing,7866542977,"Eriksson, Andreas b. 1975,  Bj�rs�ter, Sweden",https://api.collectorsystems.com/11184/objects/1028545/mainimage,"{'0': '#9da48e', '1': '#62644b', '2': '#c9a362'}"
8.25,11.75,2286B,1203089,Work on paper,Brancusi Head 2,5969148976,"Weisz, Paloma Varga b. 1966",https://api.collectorsystems.com/11184/objects/1203089/mainimage,"{'0': '#e3c7ab', '1': '#f4f2ed', '2': '#b25735'}"
11.8125,54.75,2017-JIS_01,1225561,sculp,Protestor IV,8786097571,"Reyes, Pedro b. 1972, Mexico City, Mexico",https://api.collectorsystems.com/11184/objects/1225561/mainimage,"{'0': '#786e64', '1': '#f9f9fb', '2': '#a4998c'}"
70.875,98.4375,2017-JIS_02,1225700,Installation,God Flower Brain Flower,7032485344,"Verzutti, Erika b. 1971",https://api.collectorsystems.com/11184/objects/1225700/mainimage,"{'0': '#414141', '1': '#ebeaea', '2': '#606060'}"
18.0,21.0,2017-JIS_05,1232856,Work on paper,USA 2016,3673543797,"Bass, Sid R.",https://api.collectorsystems.com/11184/objects/1232856/mainimage,"{'0': '#0f0f0e', '1': '#989a87', '2': '#5f5850'}"
28.0,23.0,2017-JIS_06,1232863,Work on paper,Preview,9459611374,"Bass, Sid R.",https://api.collectorsystems.com/11184/objects/1232863/mainimage,"{'0': '#7b7d6f', '1': '#18440b', '2': '#070707'}"
15.5,15.5,2017-JIS_08,1232955,Installation,MHD - Dept of Irreversible Walls,4263782505,"Lucas, Renata",https://api.collectorsystems.com/11184/objects/1232955/mainimage,"{'0': '#64655f', '1': '#0b0b0c', '2': '#adada2'}"
84.0,44.0,2017-JIS_11,1260138,Installation,Sound Text #3:  La Carmagnole and Mes Fleurs,9279266844,"Gaines, Charles 1944",https://api.collectorsystems.com/11184/objects/1260138/mainimage,"{'0': '#19171a', '1': '#beafa9', '2': '#e3dfdd'}"
